ID;Nombre;Descripción;latitud;longitud;Dirección;Código Postal;Categorías;Subcategorías
405;Así (Príncipe de Vergara);<p><strong>En esta ?casa de muñecas?, como popularmente se la conoce, se pueden encontrar muñecas y peluches originales, complementos y accesorios, casas de muñecas y sus muebles y decoración, juguetes, disfraces, juguetería tradicional, muñecos de colección, muñecas de porcelana, muñecos de trapo, marionetas, etc.</strong></p><p>Todos los caprichos que se puedan imaginar y muchos sueños de juegos que se pueden hacer realidad, no sólo para los niños, sino también para los mayores, que se ven transportados a su infancia en cuanto cruzan las puertas de las tiendas Así.</p><p>Esta empresa familiar que nació en la Gran Vía en 1942. La creación propia y diseño de muñecos comenzó en 1965, una actividad casi exclusiva. Desde 1980, el negocio está dirigido por Ángela Simón  acompañada por sus hijos. Cuentan con varias tiendas en Madrid y en otras localidades de España.</p><p> </p><p> </p>;40.424397;-3.680168;Príncipe de vergara, 12;28001;Jugueterías;
406;Alfabia Flores;<p> </p><p>Alfabia Flores es un bonita floristería situada en el barrio de Chamberí, a escasos metros de la conocida calle de Zurbano.</p><p>Se trata de un espacio amplio y acogedor que cuenta con una amplia oferta de flores y plantas de temporada. Si por algo se caracteriza este lugar, es por el buen gusto y la delicadeza  que sus trabajadoras tienen a la hora de realizar sus ramos, combinando a la perfección colores, formas y tipos de flores.</p>;40.4287658;-3.6930363;Blanca de Navarra, 6;28010;Floristerías;
407;Guáimaro;<p>Esta tienda de decoración, situada en el barrio de Salamanca, es un <span>espacio destinado a la expresión artística, la decoración y el diseño, donde la diversidad y el exotismo son protagonistas. Se trata de un local de <span> más de 500 metros cuadrados repletos de  de muebles y complementos bonitos para la casa.</span></span></p>;40.426937;-3.6839833;Velázquez, 48;28001;Regalo-Hogar-Decoración;
408;Pepe Jeans;<p><strong>De un pequeño puesto de fin de semana en el mercado de Portobello Road de Londres a una de las firmas más importantes de moda vaquera de Europa, para la que han prestado su imagen modelos como Kate Moss.</strong></p><p>Pepe Jeans, que comenzó su andadura en el 1973 es hoy sinónimo de diseño casual y práctico, moderno y funcional, que ha logrado elevar el denim a la categoría de tejido noble y exclusivo. Con presencia en los cinco continentes, Pepe Jeans ha difundido su estética londinense también por Madrid.</p><p>Pantalones, camisetas, cazadoras, deportivas, botas, faldas y tops, además de accesorios como gafas y relojes llenan sus locales marcados por un cuidado interiorismo que responde al look fresco, innovador y urbano que la marca confiere a sus prendas para chicos, chicas y niños.</p>;40.42152;-3.701116;Fuencarral, 23;28004;Moda;
409;Isolée (Claudio Coello);<p><strong>Tres plantas donde podemos encontrar desde la cosmética y perfumeria nicho más importante al menaje más vanguardista pasado por primeras firmas de moda, complementos, delicatessen, regalos y libros.</strong></p><p>Óptica Toscana nos muestra la selección más cuidada en gafas y complementos de moda para los ojos, de la mano de los mejores especialistas. Con un equipo de ópticos listo para aconsejarte en tu elección y realizar una completa graduación y revisión ocular.</p><p>Taschen presenta la mejor selección de sus libros de colección en su primera librería en España diseñada por Philippe Starck, donde podrás encontrar sus últimas novedades, pero también referencias sólo disponibles en este espacio. Y si te gusta la tecnología, no te pierdas el Espacio Samsung, donde podrás escuchar una completa selección de música en sus flamantes reproductores MP3 de impecable diseño. Como las mascotas también cuentan viste a tu perro con los complementos de Doggidog.</p><p>The Laundress te trae desde Nueva York su gama de productos para el cuidado de tu ropa más delicada: detergentes especiales, suavizantes, esencias, aromas, bolsas para el lavado. En el espacio gourmet está repleto de placeres para el paladar que puede acompañar con las burbujas de Moët & Chandon en su glamuroso champagne-bar. Y por supuesto, lo último en moda lo puedes encontrar en su lujosa boutique con marcas de los mejores diseñadores internacionales: Comme des Garçons, Manish Arora, APC , Costume National, Malo, Filippa K, etc.</p>;40.4273483;-3.6863049;Claudio Coello, 55;28001;Gourmet, Moda;
410;Manuel Riestra Antigüedades;<p><strong>El propietario de Manuel Riestra Antigüedades es miembro de la Asociación de Anticuarios de Madrid y ha participado como expositor y jurado del Comité de Admisión de Obras en Feriarte.</strong></p><p>En Manuel Riestra Antigüedades se pueden encontrar muebles españoles como una puerta mudéjar del siglo XVI o un bargueño del siglo XVII, cuadros, tallas de bronce y plata, relojes, cerámicas, grabados y cartografías de los siglos XIV y XV.</p><p>Además de vender artículos antiguos, también proporciona servicios profesionales como la tasación, asesoramiento, certificación y valoración de artículos y colecciones privadas.</p>;40.408137;-3.7078357;Ribera de Curtidores, 12;28005;Anticuarios;
411;Bazar Matey;<p><strong>Este es el lugar para que entren y sueñen los amantes de los trenes eléctricos a escala que quieren construir una gran maqueta con todos los detalles necesarios para una fiel reproducción de la realidad ferrovial o los que buscan algunas piezas y pequeños accesorios para completar la suya.</strong></p><p>Desde 1931 trabajan con el modelismo y los trenes en miniatura y disponen más de 100.000 referencias en stock permanente de más de 300 marcas y fabricantes. Además de los trenes eléctricos también se pueden encontrar soldados de plomo, coches de colección, slot, scalextric, maquetas. Realizan envíos nacionales e internacionales. Su inmenso escaparate repleto de todo tipo de modelos de trenes atrae diariamente a aficionados y curiosos.</p>;40.4348503;-3.7004452;de la Santisima Trinidad, 1;28010;Jugueterías;
412;Antigua Pastelería del Pozo;<p><strong>Esta pastelería próxima a la Puerta del Sol es la más antigua de España. Fundada en 1830, en 1900 pasa a ser propiedad de Julián Leal Charle, cuyos sucesores siguen regentando el negocio hoy. En ella se pueden degustar deliciosos dulces, donde destacan sus hojaldres y el roscón de reyes (sin fruta escarchada), elaborados de forma artesanal con las recetas de antaño. </strong></p><p>La pastelería ha sido objeto de varias reformas, pero conserva el mobiliario original, con un mostrador de mármol y madera, máquina registradora antigua y una balanza clásica de dos platos.</p><p>Situada en el número 6 de la calle del Pozo, toma su nombre de ésta, que a su vez debe el nombre a la tradicional creencia de la existencia de un pozo milagroso, ubicado en esta calle y al que se arrojaban las reliquias de los santos.</p>;40.4162622;-3.7011758;del Pozo, 8;28012;Pastelerías;
413;La Europea;<p><strong>Ubicada en un luminoso local de la calle San Gregorio, esta tienda exquisita reúne antigüedades de estilo nórdico y provenzal.</strong></p><p>En este espacio se restauran piezas traidas de almonedas, anticuarios o subastas procedentes de diferentes partes de Europa. Se pueden encontrar objetos de decoración de todo tipo, como por ejemplo muebles, lámparas, cojines o vajillas, entre otros.</p>;40.4239658;-3.6972147;San Gregorio, 17;28004;Anticuarios, Regalo-Hogar-Decoración;
414;Espartería Juan Sanchez;<p><strong>El barrio de La Latina acoge esta tienda de artesanía especializada en productos típicos españoles realizados con esparto que, desde 1927 (en su antigua ubicación de la calle de la Cava Baja), lleva ofreciendo estas piezas artesanales, muchas fabricadas también con barro o madera, desde bastones a las tradicionales huchas de cerditos, pasando por barricas para el vino o todo tipo de instrumentos rurales.</strong></p><p>Esta espartería es de las pocas tiendas artesanas que quedan en Madrid.  En su intento de adaptarse a los nuevos tiempos, también trabajan con nuevos materiales y objetos, como varas de fibra de vidrio o palos de kali para artes marciales.</p><p>Además de los productos de su catálogo, la espartería también realiza tareas de reparación de sillas e instalación de limpiabarros y persianas de esparto.</p>;40.40993232;-3.710769117;del Mediodía Grande, 3;28005;Artesanía;
415;Calles de Lujo. El Corte Inglés Castellana;<p><strong>El Corte Inglés de Castellana acoge un espacio singular a modo de verdaderas calles del lujo en el que se dan cita las principales marcas de accesorios de moda, además de una zona dedicada a las mejores marcas de joyería y relojería y su Gourmet Experience (todos ellos atendidos por profesionales internacionales con formación específica y dominio de idiomas).</strong></p><p>Las principales <strong>marcas de accesorios de lujo</strong> (Cartier, Bvlgari, Dior, Gucci, Hermés, Loewe, Louis Vuitton) y las más importantes casas de cosmética se sitúan, a modo de calles, en una zona diferenciada de casi 3.000 metros cuadrados. Por otro lado, existe otro exclusivo espacio dedicado a la <strong>alta joyería y relojería</strong>: 1.300 metros cuadrados en los que conviven las firmas más selectas y reconocidas del mundo.</p><p>Algunas cuentan con tiendas propias como Bulgari, Cartier, Rolex, IWC, Panerai, Vertu, Blancpain, Tag Heuer y Omega. Además, se puede disfrutar del <strong>Gourmet Experience</strong>: un área gastronómica donde comprar y degustar productos gourmet y deleitarse con una selecta bodega con vinos tan conocidos como Chateau Lafitte, Petrus o Vega Sicilia.</p><p>El centro también incorpora un área específica dedicada íntegramente a la estética, el cuidado personal y la salud, con un centro de odontología, gimnasio, centro de bronceado, baño turco y spa para mujeres. Todos los anteriores espacios se complementan con los destinados al mundo de la moda. En ellos se pueden encontrar las últimas tendencias y los modelos más vanguardistas.</p><p>En tres plantas se concentran las principales firmas femeninas y masculinas entre las que se encuentran Versace, Armani, Zadig &Voltaire, M de Missoni, Ermenegildo Zegna, Hackett.</p>;40.44648371;-3.692589104;Raimundo Fernández Villaverde, 79;28003;Grandes Almacenes;
416;Traficantes de sueños;<p><strong>Traficantes de sueños nació con el propósito de ser un punto de encuentro y debate de los movimientos sociales. Desde aquí se trata de aportar un granito de arena para enriquecer los debates, sensibilidades y prácticas que tratan de transformar el actual estado de cosas.</strong></p><p>Para ello cuentan con esta librería asociativa, una editorial y un punto que coopera con redes de distribución alternativa. Los textos de la editorial se publican con licencia <em>creative commons</em> y con <em>copyleft</em>.</p>;40.4116859;-3.7062671;Duque de Alba, 13;28012;Librería;
417;Hinves Pianos;<p><strong>Hinves Pianos, la conocida empresa especializada en venta, alquiler y reparación de pianos, así como en la distribución en exclusiva en España de la prestigiosa firma de fabricantes de pianos, Steinway & Sons, cuenta en el distrito de Retiro con este gran espacio dedicado al culto de este instrumento.</strong></p><p>En sus más de 1.400 m2 de instalaciones, Hinves Pianos acerca al cliente la mejor experiencia y un servicio integral de calidad desarrollado a medida para el piano acústico. La tienda dispone de una gran variedad de modelos y marcas de pianos, para cualquier nivel y necesidades.</p><p>Además, se puede disfrutar de la mayor exposición de pianos Steinway & Sons en España.</p>;40.4061755;-3.6814192;Fuenterrabía, 4;28014;Música;
